Easting,Northing
524170,190780
520790,189590
524780,190340
522400,189670
527530,192010
526550,190880
526550,190880
526550,190880
526550,190880
526550,190880
520370,190760
523290,189380
523130,195640
524660,197550
522420,191040
527140,195380
527140,195380
527140,195380
523770,195500
525880,193990
526390,193550
522330,188410
525970,192380
520130,192900
520130,192900
524770,194930
524770,194930
522000,188090
526140,191800
526470,191420
525060,188860
524070,185910
523350,189080
523350,189080
521540,191570
521540,191570
520230,191260
524620,196560
520810,195220
524940,190200
524940,190200
523990,188420
524403,189288
519390,191840
519670,193390
528120,191360
526320,192490
524780,189420
524780,189420
524780,189420
524720,187420
524810,189400
522620,187250
524520,187060
520080,192920
521540,190070
524910,190220
524910,190220
524910,190220
525050,189390
526510,193940
526220,193930
523120,188390
523120,188390
526390,192050
525130,191200
522980,190370
527560,192030
524260,187580
527270,189210
521990,188100
525960,189020
525960,189020
522760,187520
522760,187520
520970,190740
524800,189200
524800,189200
524800,189200
520110,190480
526310,192510
526250,191940
526250,191940
524920,188520
522420,190540
525670,191160
525670,191160
525670,191160
521930,188190
523350,191520
519090,191810
527150,189700
524620,186270
524810,189030
527240,191900
522660,187310
522940,188580
523770,188610
520870,192820
525590,195660
525590,195660
525590,195660
525590,195660
522770,187510
527970,192120
520940,190450
528150,191340
523450,187800
524160,188280
522080,194640
523700,191120
522170,187840
523490,186960
520940,193230
523140,187720
519260,191630
519260,191630
518330,192840
521860,188270
521860,188270
526570,191940
523540,191270
523540,191270
524870,189420
519800,194570
520330,191360
523580,189900
526190,191860
520810,195220
526320,193120
526320,193120
520460,191540
523910,185800
519480,192160
523510,187930
521350,192040
521290,188970
522670,187270
521240,191440
521240,191440
521810,189940
527450,193530
523170,196230
524870,186420
520890,189640
526300,192510
523560,195700
524270,191050
526480,191110
520340,191510
520340,191510
528800,193830
525430,187350
525240,190740
525580,190300
525580,190300
525580,190300
519240,191620
519240,191620
527280,196100
527280,196100
527280,196100
523740,188070
521840,188300
519420,191370
521520,190040
525740,189870
518490,192960
520285,193940
525610,195640
523370,187840
523370,187840
519570,191220
522290,188070
523960,195440
523960,195440
526430,193910
522409,189088
519680,192780
525600,189060
524010,196420
526020,190590
525930,188380
525930,188380
524780,189420
520120,190460
523930,189630
524860,197420
528010,193140
525960,196120
523930,196250
523080,187650
523080,187650
523080,187650
520050,190560
520870,192820
518490,192960
523370,189010
524620,194260
524620,194260
524620,194260
526400,193990
520200,191810
520200,191810
520200,191810
525750,195470
523490,187810
523490,187810
524180,189760
518420,193280
527990,193170
520882,195280
526950,195710
524400,189280
521290,192000
527590,192050
527590,192050
522880,187940
528460,192330
525470,195797
525630,191220
519390,191840
526150,195030
526150,195030
525270,195890
525270,195890
525870,195940
525110,190600
526070,191720
519270,192810
521950,188150
526310,193940
527040,195420
527040,195420
527780,191280
519250,191610
524030,187960
522650,189580
525370,189120
520680,191610
520680,191610
527000,193170
523590,189920
525040,190560
520980,191460
520980,191460
523520,187880
519120,193550
522120,194770
527030,188800
527030,188800
520970,191200
526220,189680
527620,196230
525000,190540
525000,190540
521800,190120
524450,195650
524450,195650
524450,195650
525720,189950
527520,192490
525050,186420
524650,187740
527280,189340
527330,193680
520820,191050
523970,189540
521950,191340
521950,191340
525080,187500
519160,191710
519160,191710
519160,191710
522780,189520
523590,187930
522170,187850
524190,191100
521360,188420
524430,186170
524430,186170
526050,196000
524480,187900
526800,189460
524230,187190
525090,189400
526870,195880
526600,190760
526600,190760
526100,191750
523806,189446
523990,189360
521900,191530
521900,191530
527280,189330
527280,189330
524470,190080
526330,192310
523740,196410
526140,188790
519380,191820
523860,189840
525610,194010
520940,192930
523330,187620
523330,187620
523330,187620
523330,187620
522660,187270
527380,191920
526870,193360
519980,193280
519980,193280
525410,191040
528310,191240
528310,191240
524830,189420
520500,190870
520680,192560
520680,192560
523990,188420
523990,188420
523990,188420
523990,188420
523990,188420
523990,188420
523990,188420
522510,189640
526910,191780
523970,188410
522360,189156
522360,189156
522360,189156
523260,188120
523260,188120
527990,192130
521880,195810
520670,191600
526470,193920
527050,188780
524620,186250
521460,190590
524580,191050
524580,191050
521300,190210
517820,193430
520110,190470
524220,187210
526510,193550
525350,189500
526600,190740
523970,189560
523970,189560
523970,189560
524830,188680
525290,189470
521780,189470
521460,188720
524940,189410
524940,189410
521640,192330
520420,190230
523150,189420
525270,195880
524540,187840
521910,191440
524590,186450
519240,191620
519240,191620
525870,195300
527280,189490
523580,187900
526350,193440
521680,195140
525550,191140
524320,188950
524280,188120
523710,187880
524890,188450
522160,188340
522160,188340
522160,188340
519240,191620
526900,195420
522050,188030
522050,188030
519490,192810
520180,191500
527140,188940
522350,189400
519390,191840
525090,189410
525090,189410
525090,189410
526610,190570
528210,193780
528210,193780
523140,187490
526470,191400
526470,191400
524630,187490
524630,187490
524630,187490
524430,190000
520850,195220
522150,189780
522700,188980
525730,192050
522080,188180
522080,188180
522080,188180
525060,187440
522610,187310
524820,188920
525290,189480
524800,189390
527610,195610
521670,188490
523370,189050
525180,187400
523590,187910
524630,195680
520910,189470
525890,195940
525890,195940
527402,195212
527402,195212
524640,197250
522460,190360
526140,189240
526140,189240
525160,187310
525160,187310
527140,189710
522020,188060
521980,190340
522020,188050
524160,188290
523332,189170
523740,188080
521540,190040
520730,189680
522610,187320
528730,191680
526470,196020
527850,191280
527850,191280
528600,190880
526840,187540
528300,188290
533900,190630
531020,189450
533530,190620
533790,189790
532350,190110
532350,190110
533350,189590
534420,190220
531200,189541
531200,189541
534580,190860
534477,189660
533870,191490
530760,190670
531380,189780
533670,190260
532660,191530
532020,188760
531311,189876
530958,190387
533640,188990
529660,188860
530690,189340
533880,191400
530720,189380
532230,189700
531990,189420
531870,188120
531370,188530
534201,189637
534201,189637
534201,189637
529100,189490
531280,190330
533700,191370
532240,189180
532240,189180
533770,189580
533870,191410
534500,189780
533656,188860
528890,187730
533800,190620
528260,189650
530140,188480
527685,188588
534380,189560
534230,189290
531060,187220
530060,191380
534020,189550
531134,190892
531020,190380
530910,190580
528530,188120
533780,189660
532640,191360
531880,191280
531310,188780
532630,191270
531480,189650
531480,189650
533793,189548
533660,189000
533660,189000
533660,189000
533660,189000
533630,188190
533630,188190
532340,190520
530810,189360
533660,188970
534610,189240
527953,191004
531680,189160
535080,191580
531480,189650
531480,189650
531480,189650
531480,189650
531990,191300
532620,188930
532620,188930
532620,188930
530560,189300
527690,188700
527690,188700
527690,188700
528670,189550
530872,187334
531700,189480
531700,189480
531700,189480
531700,189480
531700,189480
531700,189480
531700,189480
533750,189500
528260,188290
530880,191400
532980,190790
532980,190790
532980,190790
531680,189160
531680,189160
529910,187940
533170,188420
531170,187780
531010,190390
532260,190510
533340,190650
531240,189560
531240,189560
531070,190160
531490,190350
533660,188980
533440,188280
530280,189610
530830,190980
532250,189340
532800,188040
532800,188040
532800,188040
532800,188040
532800,188040
531475,187850
535275,191578
531770,190650
529060,190530
531140,191300
533800,189938
531460,187860
533820,190170
531660,189300
532810,189450
532580,191070
532580,191070
534380,189560
533390,190140
531870,190510
534830,191670
534830,191670
534830,191670
529020,189850
529570,187720
529570,187720
529570,187720
535140,191200
533660,188910
533680,189000
531079,190406
531140,190310
533420,190600
531840,189310
529700,188820
529700,188820
533211,190324
529980,191440
529980,191440
530870,191350
530870,191350
533460,188750
531025,190370
528230,189640
533137,191332
533770,189581
533770,189581
531470,189670
533370,189586
532358,191475
533460,188740
531710,188980
533780,189750
532650,191350
532650,191350
532650,191350
532650,191350
530100,191320
530150,191220
530870,191370
530870,191370
533650,188820
532170,190530
532170,190530
528930,187680
533700,189240
533700,189240
531430,191610
531430,191610
531545,189555
531545,189555
532660,191640
531080,190180
533710,190020
529600,189220
532660,191530
531810,189980
531810,189980
531810,189980
531550,190630
532644,188662
531540,190630
531250,190480
531250,190480
531250,190480
532170,189160
530190,191190
528480,188410
532840,188600
532220,189710
531280,189900
533890,190480
532820,189160
532820,189160
533670,188990
533720,189000
533070,189110
530130,188460
